feature,importance,mean,std,min,max
t029_y_std,6.188445998292858e-05,2.0347728553521205e-08,3.005120766978447e-08,0.0,1.788139343261719e-07
t013_vy,6.134044486203259e-05,2.291879604093185,5.0834621676442495,-11.85102367401123,40.36695861816406
t017_delta_s,6.113354221778693e-05,0.035523506074372,0.08403397560794919,0.0020000000949949,0.8830000162124634
t014_x_std,5.9578443374200904e-05,3.0060569603604624e-08,3.706414576386089e-08,0.0,1.788139343261719e-07
t039_x_std,5.928634896476951e-05,3.3575848516715e-08,3.718002694800273e-08,0.0,1.788139343261719e-07
t016_x_std,5.901406159541612e-05,2.9686556394356657e-08,3.7085666653039696e-08,0.0,1.788139343261719e-07
t010_ay,5.8631696575715296e-05,-30.710919579245097,833.937404503646,-15781.916015625,5546.65771484375
t046_x_std,5.845419895582163e-05,2.9131473298091812e-08,3.434141962609513e-08,0.0,1.788139343261719e-07
t013_y_std,5.798674062110132e-05,1.971342738168648e-08,3.107509221585891e-08,0.0,1.788139343261719e-07
t021_y_std,5.785195165659724e-05,1.677271141948928e-08,2.8491483869862896e-08,0.0,1.788139343261719e-07
t009_x_std,5.681933558966792e-05,2.7806101092304367e-08,3.6610847309839805e-08,0.0,1.788139343261719e-07
t039_y_std,5.655259607735394e-05,2.721363522735725e-08,3.4741632203611186e-08,0.0,1.788139343261719e-07
t049_y_std,5.65300224580615e-05,3.3286248010943134e-08,4.307527098701711e-08,0.0,1.788139343261719e-07
t007_x_std,5.641256312264277e-05,2.8036519944430348e-08,3.641302630534563e-08,0.0,1.788139343261719e-07
t041_x_std,5.615467570188558e-05,3.098669755031388e-08,3.773719864343023e-08,0.0,1.788139343261719e-07
t048_y_std,5.613167153057664e-05,3.051918103875392e-08,4.074875824478116e-08,0.0,1.788139343261719e-07
t015_x_std,5.6116707570138646e-05,2.896487416024227e-08,3.614479665723988e-08,0.0,1.788139343261719e-07
t001_ax,5.60411676938392e-05,16.092211239986383,358.1781333613325,-6661.908203125,7917.96484375
t017_ay,5.598807166484238e-05,-9.116763263941403,722.6900785813757,-8293.861328125,3726.997314453125
t000_y_std,5.57537485626373e-05,1.0630806010082899e-08,1.8556859925725015e-08,0.0,1.1920928955078125e-07
t043_x_std,5.562745152046284e-05,3.11581202712192e-08,3.7363558743628066e-08,0.0,1.788139343261719e-07
t030_delta_s,5.455615259071005e-05,0.0152143426251549,0.028002326251390056,0.0010000000474974,0.4900000095367431
t058_x_std,5.4423508156495775e-05,1.0387029543340919e-08,1.934750153372299e-08,0.0,1.1920928955078125e-07
t007_y_std,5.4038086316541066e-05,1.459467814738057e-08,2.468135788257028e-08,0.0,1.788139343261719e-07
t035_x_std,5.319729247727085e-05,3.4697517099608466e-08,3.740127276373245e-08,0.0,1.788139343261719e-07
t042_x_std,5.290059823770204e-05,3.086796319817167e-08,3.7092779249877015e-08,0.0,1.788139343261719e-07
t040_x_std,5.1832817862327654e-05,3.337400011807324e-08,3.794182070193793e-08,0.0,1.788139343261719e-07
t059_y_std,5.147898098664456e-05,9.820815101562742e-09,2.5133977999646656e-08,0.0,1.788139343261719e-07
t012_x_std,5.0887232853311105e-05,2.852592810216653e-08,3.598234473850298e-08,0.0,1.788139343261719e-07
t035_y_std,5.0691156638194656e-05,2.5989465504528516e-08,3.49570014072802e-08,0.0,1.788139343261719e-07
t055_y_std,5.0547424421568205e-05,3.232134587736244e-08,4.552335781129885e-08,0.0,1.788139343261719e-07
t015_delta_s,5.030172166801216e-05,0.022072509905616468,0.05585890440214807,0.0010000000474974,0.6110000014305115
t013_ay,4.9963132202800034e-05,-14.640009921453506,793.9423014014299,-6596.45361328125,4036.6962890625
t020_delta_s,4.965539191746347e-05,0.04090278887419968,0.08557348601367872,0.0020000000949949,0.7760000228881836
t011_cumulative_distance,4.803447766151728e-05,0.2959046547723241,0.33488007461039104,0.0,2.418678998947144
t019_delta_s,4.758712347963546e-05,0.0411992030998365,0.09097253258784431,0.0010000000474974,0.6859999895095825
t006_ax,4.757268767288942e-05,5.835667198678409,568.068336234562,-10000.0,6212.03271484375
t028_x_std,4.719606697559113e-05,2.8820166668568948e-08,3.624519920421285e-08,0.0,1.788139343261719e-07
t031_delta_s,4.661293567786407e-05,0.015701195200816108,0.03920112278356972,0.0020000000949949,0.968999981880188
t038_x_std,4.600352457962346e-05,3.408195369272118e-08,3.7856714745948374e-08,0.0,1.788139343261719e-07
t057_y_std,4.5942756695635555e-05,2.275247022925145e-08,4.0878444106688286e-08,0.0,1.788139343261719e-07
t001_y_std,4.4999995950192516e-05,1.1036358031618643e-08,1.8990299312751626e-08,0.0,1.1920928955078125e-07
t025_x_std,4.443686313545561e-05,2.728700934653263e-08,3.602428036786852e-08,0.0,1.788139343261719e-07
t033_x_std,4.396094671958491e-05,3.350794730908367e-08,3.6798231651720187e-08,0.0,1.788139343261719e-07
t014_delta_s,4.35286405146697e-05,0.01839601592600445,0.04477407558273787,0.0010000000474974,0.7229999899864197
t004_x_std,4.320215613488744e-05,2.7389788770105734e-08,3.715927230133021e-08,0.0,1.788139343261719e-07
t001_vx,4.2783440146514755e-05,0.1124031262198815,2.293814886206615,-39.9714469909668,47.507789611816406
t040_y_std,4.188545949003469e-05,2.835552575459993e-08,3.593977891116104e-08,0.0,1.788139343261719e-07
t017_y_std,4.1818729639394685e-05,1.9492748456884665e-08,2.964281909996238e-08,0.0,1.788139343261719e-07
t005_delta_s,4.006361381738281e-05,0.009609561737726927,0.010711777447400452,0.0010000000474974,0.3700000047683716
t013_x_std,3.9470178949745504e-05,3.072807928955413e-08,3.760923812092392e-08,0.0,1.788139343261719e-07
t004_vy,3.939345130298248e-05,0.720420153188536,2.5582390096271603,-8.580859184265137,22.23458671569824
t006_y_std,3.7629674112142357e-05,1.2990836781334591e-08,2.17236824354187e-08,0.0,1.1920928955078125e-07
t026_y_std,3.6945221231704484e-05,2.0073526409042784e-08,2.978428798449703e-08,0.0,1.1920928955078125e-07
t020_y_std,3.6886811558798366e-05,1.743280020842989e-08,2.9061129745684287e-08,0.0,1.788139343261719e-07
t018_y_std,3.6790007518096394e-05,1.832210195373254e-08,2.9132910353478427e-08,0.0,1.788139343261719e-07
t030_x_std,3.640863413275866e-05,3.213582345214023e-08,3.73843435238095e-08,0.0,1.788139343261719e-07
t021_x_std,3.410069188526967e-05,2.6526738447972028e-08,3.462047504939338e-08,0.0,1.788139343261719e-07
t036_x_std,3.345360985479407e-05,3.497802700654444e-08,3.8462787114493106e-08,0.0,1.788139343261719e-07
t009_y_std,3.267463486785242e-05,1.6161043983531664e-08,2.557327273440031e-08,0.0,1.1920928955078125e-07
t002_y_std,3.134707806427913e-05,1.0954171597245206e-08,1.923993094731641e-08,0.0,1.1920928955078125e-07
t001_ay,3.074224706658834e-05,59.30731591838041,471.9005077623104,-351.4947204589844,11250.60546875
t014_vy,3.0688527288849677e-05,2.200659547716945,4.771952983209107,-9.108945846557615,29.09566879272461
t031_y_std,2.9987994006874924e-05,2.182940340255836e-08,3.144731754503442e-08,0.0,1.788139343261719e-07
t019_y_std,2.906022447167973e-05,1.834900270538976e-08,2.9590935593588655e-08,0.0,1.788139343261719e-07
t010_y_std,2.8741826222084992e-05,1.7645779952584986e-08,2.7699176192768435e-08,0.0,1.1920928955078125e-07
t048_delta_s,2.815290520975699e-05,0.014953784847750739,0.015481102365164352,0.0020000000949949,0.1360000073909759
t012_y_std,2.812876554108777e-05,1.9775113588072863e-08,3.061514285638635e-08,0.0,1.788139343261719e-07
t016_y_std,2.56627262103041e-05,1.955526951418455e-08,3.0198997145930886e-08,0.0,1.788139343261719e-07
t002_ay,2.5637824477558195e-05,-17.023492290973063,321.6120869264574,-6136.6943359375,3016.143310546875
t043_y_std,2.521293501706203e-05,3.11272307874197e-08,4.013311940345585e-08,0.0,1.788139343261719e-07
t006_delta_s,2.497879799377744e-05,0.010393625473328987,0.014580020348774293,0.0010000000474974,0.414000004529953
t026_x_std,2.3657197135549618e-05,2.7061414077462427e-08,3.605548915572168e-08,0.0,1.788139343261719e-07
t004_y_std,2.359225233750964e-05,1.1039697435272642e-08,1.9393094819839094e-08,0.0,1.1920928955078125e-07
t044_y_std,1.8335164012532264e-05,3.1464603317686285e-08,4.1322354756801933e-08,0.0,1.788139343261719e-07
t020_x_std,1.739581795727228e-05,2.7593121348149272e-08,3.5691086687049314e-08,0.0,1.788139343261719e-07
t014_ay,1.7162440420768305e-05,-23.868898775902117,754.344572977137,-5837.1640625,4156.52294921875
t045_y_std,1.5023476340216491e-05,3.092232126876178e-08,4.2198213109139954e-08,0.0,1.788139343261719e-07
t003_y_std,1.4781752654235753e-05,1.0789427683647886e-08,1.8687004286495734e-08,0.0,1.1920928955078125e-07
t044_x_std,1.4355808390286008e-05,3.0414546390928594e-08,3.6444663362881774e-08,0.0,1.788139343261719e-07
t042_y_std,1.0924158375910011e-05,2.933471311492274e-08,3.7301284629926705e-08,0.0,1.788139343261719e-07
t045_x_std,4.832680600333271e-06,3.0212697992286836e-08,3.547503040826974e-08,0.0,1.788139343261719e-07
t005_y_std,0.0,1.1515376933542381e-08,2.0365183157886e-08,0.0,1.1920928955078125e-07
t000_delta_s,0.0,0.0010000000474973997,2.1692687677061506e-19,0.0010000000474974,0.0010000000474974
t024_y_std,0.0,1.7910427692164464e-08,2.930447172728812e-08,0.0,1.788139343261719e-07
